search_string,start_time,end_time,sentence,video_id,video_url
twee dagen per week naar school gaan,12946,12949,twee dagen per week naar school gaan,9uOFhXkzEQQ,https://www.youtube.com/watch?v=9uOFhXkzEQQ&t=12946s
jullie hier nou ja zoals jullie zien,861,864,jullie hier nou ja zoals jullie zien,8mBRN6GwADE,https://www.youtube.com/watch?v=8mBRN6GwADE&t=861s
praat erover met familie vrienden of,36,39,praat erover met familie vrienden of buren,js2RJmfR3JA,https://www.youtube.com/watch?v=js2RJmfR3JA&t=36s
wie nu precies waar zou mogen wonen,54,58,wie nu precies waar zou mogen wonen,uHARpvYCyZA,https://www.youtube.com/watch?v=uHARpvYCyZA&t=54s
goed jongens nog n keer voor jullie,186,190,goed jongens nog n keer voor jullie,DnHED95nkTw,https://www.youtube.com/watch?v=DnHED95nkTw&t=186s
jullie mogen zo bij me komen werken,1426,1428,jullie mogen zo bij me komen werken,c3kFCnzQdHs,https://www.youtube.com/watch?v=c3kFCnzQdHs&t=1426s
jij krijgt over twee weken antwoord,1168,1170,jij krijgt over twee weken antwoord,8bH7jikIjrg,https://www.youtube.com/watch?v=8bH7jikIjrg&t=1168s
kamer al ja ga nog over zitten heel,173,180,hoge kamer al ja ga nog over zitten heel,NcYDEPlRBfM,https://www.youtube.com/watch?v=NcYDEPlRBfM&t=173s
grote problemen worden verwacht bij,128,131,grote problemen worden verwacht bij itteren,mR0oYHrMpU0,https://www.youtube.com/watch?v=mR0oYHrMpU0&t=128s
waarom hebben wij andere informatie,1175,1177,marije waarom hebben wij andere informatie,cvSgupiizZ0,https://www.youtube.com/watch?v=cvSgupiizZ0&t=1175s
zodat jullie ons beter leren kennen,22,25,zodat jullie ons beter leren kennen,q3i547Tf13Y,https://www.youtube.com/watch?v=q3i547Tf13Y&t=22s
nee hoor hij mag gaan zitten o echt,284,287,nee hoor hij mag gaan zitten o echt,Y0ofjBny9rI,https://www.youtube.com/watch?v=Y0ofjBny9rI&t=284s
hij heeft geluk gehad met deze auto,1711,1713,hij heeft geluk gehad met deze auto,oonAK_FxNuI,https://www.youtube.com/watch?v=oonAK_FxNuI&t=1711s
jouw echte moeder of nee deze vrouw,1700,1703,jouw echte moeder of nee deze vrouw,oonAK_FxNuI,https://www.youtube.com/watch?v=oonAK_FxNuI&t=1700s
toch langer thuis kan laten blijven,245,248,toch langer thuis kan laten blijven,1r9RSVe90xI,https://www.youtube.com/watch?v=1r9RSVe90xI&t=245s
hebben precies hetzelfde laten zien,298,300,hebben precies hetzelfde laten zien,dS9uKjGz8AQ,https://www.youtube.com/watch?v=dS9uKjGz8AQ&t=298s
twee dagen geleden was hij hier oke,1106,1108,engels twee dagen geleden was hij hier oke,ma3IZcf5C3Q,https://www.youtube.com/watch?v=ma3IZcf5C3Q&t=1106s
heb jij hier iets aan gehad vandaag,822,824,heb jij hier iets aan gehad vandaag,HY_gBIPSUSc,https://www.youtube.com/watch?v=HY_gBIPSUSc&t=822s
papa zegt nou heel veel succes hoor,255,258,papa zegt nou heel veel succes hoor,cUuQpnK8i0k,https://www.youtube.com/watch?v=cUuQpnK8i0k&t=255s
ja zeker heb jij john nog gesproken,1587,1590,ja zeker heb jij john nog gesproken,cvSgupiizZ0,https://www.youtube.com/watch?v=cvSgupiizZ0&t=1587s
dus u houdt zich aan alle regels ja,141,145,dus u houdt zich aan alle regels ja,SxYZf5tGB1E,https://www.youtube.com/watch?v=SxYZf5tGB1E&t=141s
waarom daar niemand naar binnen mag,167,169,waarom daar niemand naar binnen mag,NV4xVh3hPrc,https://www.youtube.com/watch?v=NV4xVh3hPrc&t=167s
heel erg goed tot volgende week bij,1457,1460,heel erg goed tot volgende week bij bnnvara,h7ZdHOFo4WU,https://www.youtube.com/watch?v=h7ZdHOFo4WU&t=1457s
wij hebben heel erg ons best gedaan,22899,22901,wij hebben heel erg ons best gedaan,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=22899s
even kijken waar mijn moeder blijft,129,131,even kijken waar mijn moeder blijft,TbicYPtnq8Q,https://www.youtube.com/watch?v=TbicYPtnq8Q&t=129s
mijn vraag kunnen jullie mij helpen,468,470,mijn vraag kunnen jullie mij helpen,WDXy9tn1_Qg,https://www.youtube.com/watch?v=WDXy9tn1_Qg&t=468s
dit zal straat voor straat gebeuren,62,64,dit zal straat voor straat gebeuren,a4TDV_IDUMM,https://www.youtube.com/watch?v=a4TDV_IDUMM&t=62s
alles wordt hem zo moeilijk gemaakt,601,603,alles wordt hem zo moeilijk gemaakt,SWucXl5Ylr8,https://www.youtube.com/watch?v=SWucXl5Ylr8&t=601s
kunt u daar alstublieft voor zorgen,12259,12262,kunt u daar alstublieft voor zorgen,mdNyTqKmEMs,https://www.youtube.com/watch?v=mdNyTqKmEMs&t=12259s
hebben voor nu ons geld terug gehad,1355,1357,hebben voor nu ons geld terug gehad,7Y8WyNm70Pg,https://www.youtube.com/watch?v=7Y8WyNm70Pg&t=1355s
waarom praat jij zo maakt mijn hart,300,305,waarom praat jij zo maakt mijn hart kapot,ZtXOvo4RwN4,https://www.youtube.com/watch?v=ZtXOvo4RwN4&t=300s
ja daar vallen natuurlijk doden bij,429,432,ja daar vallen natuurlijk doden bij,BDOqIdK_Pbk,https://www.youtube.com/watch?v=BDOqIdK_Pbk&t=429s
zoals u ziet als u iets nodig heeft,58,61,zoals u ziet als u iets nodig heeft,2T3YNRSeBPY,https://www.youtube.com/watch?v=2T3YNRSeBPY&t=58s
valt mee hoor gewoon rustig blijven,484,487,valt mee hoor gewoon rustig blijven,BZlO7WLZM_M,https://www.youtube.com/watch?v=BZlO7WLZM_M&t=484s
dus inderdaad eigenlijk meer gewoon,244,246,dus inderdaad eigenlijk meer gewoon online,SvDV2YBDmRE,https://www.youtube.com/watch?v=SvDV2YBDmRE&t=244s
afgelopen twee minuten heeft gezegd,9220,9222,afgelopen twee minuten heeft gezegd,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=9220s
waar iedereen zich aan moet houden,202,204,waar iedereen zich aan moet houden,5vG4CqvZWG8,https://www.youtube.com/watch?v=5vG4CqvZWG8&t=202s
jij bent vandaag alleen gekomen ja,133,135,jij bent vandaag alleen gekomen ja,cT0VJAQz3FM,https://www.youtube.com/watch?v=cT0VJAQz3FM&t=133s
zichzelf heel goed vast kan houden,223,226,zichzelf heel goed vast kan houden,Z5ty_3YdosU,https://www.youtube.com/watch?v=Z5ty_3YdosU&t=223s
ga jij mij vandaag helpen zeker ja,17,20,ga jij mij vandaag helpen zeker ja,4UyI6Tm3LvU,https://www.youtube.com/watch?v=4UyI6Tm3LvU&t=17s
komt goed tot volgende keer succes,634,638,komt goed tot volgende keer succes,rdLMBm1Rtcs,https://www.youtube.com/watch?v=rdLMBm1Rtcs&t=634s
alstublieft jij hem met rust laten,97,100,alstublieft jij hem met rust laten,bECCZpKe_Gc,https://www.youtube.com/watch?v=bECCZpKe_Gc&t=97s
ja helemaal goed duidelijk bedankt,1185,1188,ja helemaal goed duidelijk bedankt,kwGCNTh9vew,https://www.youtube.com/watch?v=kwGCNTh9vew&t=1185s
woord bestaat dus uit twee woorden,123,126,woord bestaat dus uit twee woorden,m8JKvkEOCMM,https://www.youtube.com/watch?v=m8JKvkEOCMM&t=123s
wij hebben hier geen controle over,488,492,wij hebben hier geen controle over,uCE6XCCYBY8,https://www.youtube.com/watch?v=uCE6XCCYBY8&t=488s
anders hebben gewoon met elkaar om,7369,7371,anders hebben gewoon met elkaar om,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=7369s
drie vier vijf zes zeven acht jaar,499,503,drie vier vijf zes zeven acht jaar,e6HpHLNEjJU,https://www.youtube.com/watch?v=e6HpHLNEjJU&t=499s
vandaag eindelijk weer naar school,1009,1010,vandaag eindelijk weer naar school,aNZuEvv6zkQ,https://www.youtube.com/watch?v=aNZuEvv6zkQ&t=1009s
nou gaan jullie weer lekker slapen,472,474,nou gaan jullie weer lekker slapen,rHeDj_XysgQ,https://www.youtube.com/watch?v=rHeDj_XysgQ&t=472s
over zeven tot tien voor half acht,247,250,over zeven tot tien voor half acht,A5bDCBbBN1A,https://www.youtube.com/watch?v=A5bDCBbBN1A&t=247s
welkom bij jong geleerd oud gedaan,14,18,welkom bij jong geleerd oud gedaan,WNSsiN814T4,https://www.youtube.com/watch?v=WNSsiN814T4&t=14s
waar zie jij jezelf over vijf jaar,92,96,nina waar zie jij jezelf over vijf jaar,Tt_jQV6WRGQ,https://www.youtube.com/watch?v=Tt_jQV6WRGQ&t=92s
school ging me altijd best goed af,392,395,school ging me altijd best goed af,hoGMaKCc8SI,https://www.youtube.com/watch?v=hoGMaKCc8SI&t=392s
niks over zeggen dus hij geeft nog,2119,2123,niks over zeggen dus hij geeft nog,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=2119s
als jij deze even vast wilt houden,455,457,als jij deze even vast wilt houden,OMs15LULCBc,https://www.youtube.com/watch?v=OMs15LULCBc&t=455s
ergens anders vandaan moeten halen,108,110,ergens anders vandaan moeten halen,bcv8wHCxaas,https://www.youtube.com/watch?v=bcv8wHCxaas&t=108s
daar kan niks aan veranderd worden,574,577,daar kan niks aan veranderd worden,v1tjz6l7TGQ,https://www.youtube.com/watch?v=v1tjz6l7TGQ&t=574s
gaan wij met plezier naar ons werk,480,482,gaan wij met plezier naar ons werk,0oN2ju8ujr4,https://www.youtube.com/watch?v=0oN2ju8ujr4&t=480s
hebben natuurlijk nu dit moment om,3533,3537,hebben natuurlijk nu dit moment om,F0uYZ4uI47w,https://www.youtube.com/watch?v=F0uYZ4uI47w&t=3533s
hoe wij elkaar hebben leren kennen,37,39,hoe wij elkaar hebben leren kennen,f1knenSnJVU,https://www.youtube.com/watch?v=f1knenSnJVU&t=37s
wij proberen al jouw vragen binnen,52,60,wij proberen al jouw vragen binnen,FHhBndWr5nY,https://www.youtube.com/watch?v=FHhBndWr5nY&t=52s
wij stellen alles veilig eigenlijk,11,14,wij stellen alles veilig eigenlijk,5YLqCN7dIxk,https://www.youtube.com/watch?v=5YLqCN7dIxk&t=11s
voor onze familie iedereen bedankt,38,40,voor onze familie iedereen bedankt,vuT9UcLm1Kg,https://www.youtube.com/watch?v=vuT9UcLm1Kg&t=38s
hij kwam meteen naar me toe meteen,194,198,hij kwam meteen naar me toe meteen,M7ROOKqquqs,https://www.youtube.com/watch?v=M7ROOKqquqs&t=194s
dit gaat hem echt nooit worden man,607,609,dit gaat hem echt nooit worden man,pxn3zrknza4,https://www.youtube.com/watch?v=pxn3zrknza4&t=607s
daarna beetje bij beetje water toe,256,259,voeg daarna beetje bij beetje water toe,939w7YARuyM,https://www.youtube.com/watch?v=939w7YARuyM&t=256s
jij hebt helemaal mijn dag gemaakt,688,691,jij hebt helemaal mijn dag gemaakt,CIIsxGj1CLk,https://www.youtube.com/watch?v=CIIsxGj1CLk&t=688s
waarschijnlijk best veel tijd gaan,299,301,waarschijnlijk best veel tijd gaan kosten,32LaMC8880A,https://www.youtube.com/watch?v=32LaMC8880A&t=299s
ja vertel waar moeten wij beginnen,92,95,yes ja vertel waar moeten wij beginnen,9iGzXk2Y4cg,https://www.youtube.com/watch?v=9iGzXk2Y4cg&t=92s
daar had hij toch niks over gezegd,870,873,daar had hij toch niks over gezegd,ma3IZcf5C3Q,https://www.youtube.com/watch?v=ma3IZcf5C3Q&t=870s
nou weer naar boven lopen helemaal,813,816,nou weer naar boven lopen helemaal,lRTUWIMHHKs,https://www.youtube.com/watch?v=lRTUWIMHHKs&t=813s
nu kan me echt niets meer gebeuren,50,52,nu kan me echt niets meer gebeuren,f5Vlt2l7Blw,https://www.youtube.com/watch?v=f5Vlt2l7Blw&t=50s
geven jullie nou echt alles mannen,904,908,geven jullie nou echt alles mannen,IkZi2LmR_4c,https://www.youtube.com/watch?v=IkZi2LmR_4c&t=904s
laat hem alsjeblieft bij me achter,171,174,laat hem alsjeblieft bij me achter doeg,8k3WFLWFvsA,https://www.youtube.com/watch?v=8k3WFLWFvsA&t=171s
willen komen praten over deze zaak,496,498,willen komen praten over deze zaak,tQHd4ihEmyE,https://www.youtube.com/watch?v=tQHd4ihEmyE&t=496s
hij moet goed naar beneden blijven,506,509,hij moet goed naar beneden blijven,55i8BqWKPVI,https://www.youtube.com/watch?v=55i8BqWKPVI&t=506s
waar zie jij jezelf over vijf jaar,665,668,joel waar zie jij jezelf over vijf jaar,sUbYE8B8i1w,https://www.youtube.com/watch?v=sUbYE8B8i1w&t=665s
hij loopt hier volgens mij achter,420,422,hij loopt hier volgens mij achter,mVNMDcjXTHQ,https://www.youtube.com/watch?v=mVNMDcjXTHQ&t=420s
daar moest iets aan gedaan worden,294,296,daar moest iets aan gedaan worden,9UYRnduHpXs,https://www.youtube.com/watch?v=9UYRnduHpXs&t=294s
met hoeveel staan jullie hier met,187,189,met hoeveel staan jullie hier met,b_HmOS8lNl4,https://www.youtube.com/watch?v=b_HmOS8lNl4&t=187s
dit kan eigenlijk alleen met gaan,74,79,dit kan eigenlijk alleen met gaan,2YLuB5W64nI,https://www.youtube.com/watch?v=2YLuB5W64nI&t=74s
aan heet nou voor mijn macht werd,6149,6151,aan heet nou voor mijn macht werd,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=6149s
mooi ja met mij helemaal goed man,609,611,mooi ja met mij helemaal goed man,GE9qSjs18og,https://www.youtube.com/watch?v=GE9qSjs18og&t=609s
dus ja drie was voor ons nummer n,632,634,dus ja drie was voor ons nummer n,495pqHj46Ms,https://www.youtube.com/watch?v=495pqHj46Ms&t=632s
gemaakt door wordt helemaal niets,5412,5415,gemaakt door wordt helemaal niets,R4Q1cNbNKU0,https://www.youtube.com/watch?v=R4Q1cNbNKU0&t=5412s
jij komt hier zo tegen mij praten,855,858,jij komt hier zo tegen mij praten,HnaHnuECVvc,https://www.youtube.com/watch?v=HnaHnuECVvc&t=855s
drie minuten daar vond hem zo uit,471,476,drie minuten daar vond hem zo uit,5L4JplolNEo,https://www.youtube.com/watch?v=5L4JplolNEo&t=471s
voor jullie tijd h jullie bedankt,479,481,thanks voor jullie tijd h jullie bedankt,1B8Q582GIKI,https://www.youtube.com/watch?v=1B8Q582GIKI&t=479s
jouw leven stond stil he absoluut,3323,3326,shane jouw leven stond stil he absoluut,t35fwDbZyiQ,https://www.youtube.com/watch?v=t35fwDbZyiQ&t=3323s
jaren achter elkaar wil gebruiken,119,124,jaren achter elkaar wil gebruiken,NUYr1bLGrG4,https://www.youtube.com/watch?v=NUYr1bLGrG4&t=119s
allebei ergens aan denken ja toch,248,250,allebei ergens aan denken ja toch,u_XvorVLvjI,https://www.youtube.com/watch?v=u_XvorVLvjI&t=248s
helemaal niks dus zeker even doen,1231,1235,kost helemaal niks dus zeker even doen,yv2XHKy8Dgs,https://www.youtube.com/watch?v=yv2XHKy8Dgs&t=1231s
iedereen had hem zo kunnen pakken,547,551,iedereen had hem zo kunnen pakken,Gj1X8jth_Bw,https://www.youtube.com/watch?v=Gj1X8jth_Bw&t=547s
nee weg daar hebben nieuwe kracht,860,864,nee weg daar hebben nieuwe kracht,v4D3mVn9xQ0,https://www.youtube.com/watch?v=v4D3mVn9xQ0&t=860s
e n twee drie vier vijf zes zeven,527,532,e n twee drie vier vijf zes zeven,IOMexym5byo,https://www.youtube.com/watch?v=IOMexym5byo&t=527s
wie weet vinden wij jouw volgende,64,67,wie weet vinden wij jouw volgende job,FHhBndWr5nY,https://www.youtube.com/watch?v=FHhBndWr5nY&t=64s
gewoon leuk open gesprek mee eens,69,74,gewoon leuk open gesprek mee eens,s6PAUQJOaWc,https://www.youtube.com/watch?v=s6PAUQJOaWc&t=69s
zij zeggen wij gaan jullie bellen,1270,1273,zij zeggen wij gaan jullie bellen,Y59nj9TICB8,https://www.youtube.com/watch?v=Y59nj9TICB8&t=1270s
echt nog iets voor elkaar krijgen,5995,5997,echt nog iets voor elkaar krijgen,JRhFqrIDklA,https://www.youtube.com/watch?v=JRhFqrIDklA&t=5995s
vragen of iemand hem heeft gezien,1032,1035,vragen of iemand hem heeft gezien,c3kFCnzQdHs,https://www.youtube.com/watch?v=c3kFCnzQdHs&t=1032s
ja goed drie twee n hij moet vast,626,635,ja goed drie twee n hij moet vast premie,INeQzUDnR_g,https://www.youtube.com/watch?v=INeQzUDnR_g&t=626s
later veel meer voor moet betalen,15662,15665,later veel meer voor moet betalen,k1up2KLkuaM,https://www.youtube.com/watch?v=k1up2KLkuaM&t=15662s
natuurlijk vaak genoeg nog gedaan,278,280,natuurlijk vaak genoeg nog gedaan,uIx0Sn6K7Wk,https://www.youtube.com/watch?v=uIx0Sn6K7Wk&t=278s
kunt u gewoon dicht bij huis doen,225,228,kunt u gewoon dicht bij huis doen,xb2pqe1_Sws,https://www.youtube.com/watch?v=xb2pqe1_Sws&t=225s
tot ongeveer drie minuten per dag,86,88,tot ongeveer drie minuten per dag,OrJIA0NfSXo,https://www.youtube.com/watch?v=OrJIA0NfSXo&t=86s
zaken doen of zich daarvoor laten,299,302,zaken doen of zich daarvoor laten lenen,8iHQBfFY7Lw,https://www.youtube.com/watch?v=8iHQBfFY7Lw&t=299s
alleen wij hebben allemaal andere,443,445,alleen wij hebben allemaal andere,0GQSpGcVJPk,https://www.youtube.com/watch?v=0GQSpGcVJPk&t=443s
sorry hoor oke wacht even opnieuw,6,10,sorry hoor oke wacht even opnieuw,gLXYpesCUps,https://www.youtube.com/watch?v=gLXYpesCUps&t=6s
deze voorzichtig goed door elkaar,274,278,meng deze voorzichtig goed door elkaar,BzDCMYj75IY,https://www.youtube.com/watch?v=BzDCMYj75IY&t=274s
zodat iemand zelf weer verder kan,220,222,zodat iemand zelf weer verder kan,UG4JEhM0vUo,https://www.youtube.com/watch?v=UG4JEhM0vUo&t=220s
deze voorzichtig goed door elkaar,362,367,meng deze voorzichtig goed door elkaar,uSP19x7Bpto,https://www.youtube.com/watch?v=uSP19x7Bpto&t=362s
wij doen hier alles vanaf kantoor,627,629,wij doen hier alles vanaf kantoor,WptD1RtzaIw,https://www.youtube.com/watch?v=WptD1RtzaIw&t=627s
hij kan vijf keer zo groot worden,61,63,hij kan vijf keer zo groot worden,CCRT6zr8c8s,https://www.youtube.com/watch?v=CCRT6zr8c8s&t=61s
kunnen jullie even buiten wachten,421,423,kunnen jullie even buiten wachten,yC9xafRxX_k,https://www.youtube.com/watch?v=yC9xafRxX_k&t=421s
meneer meneer blijf daar even af,187,190,meneer meneer blijf daar even af,f5Vlt2l7Blw,https://www.youtube.com/watch?v=f5Vlt2l7Blw&t=187s
eerst natuurlijk even spelen met,614,616,eerst natuurlijk even spelen met jin,v3eNNHWF3iw,https://www.youtube.com/watch?v=v3eNNHWF3iw&t=614s
met alle plezier helpen waar kan,834,836,met alle plezier helpen waar kan,q7KSoirGDKI,https://www.youtube.com/watch?v=q7KSoirGDKI&t=834s
hij zit weer helemaal aan elkaar,198,200,hij zit weer helemaal aan elkaar,ppX5m4Q0Uas,https://www.youtube.com/watch?v=ppX5m4Q0Uas&t=198s
hoe hebben jullie elkaar ontmoet,499,501,hoe hebben jullie elkaar ontmoet,QRbvq5Ohvsw,https://www.youtube.com/watch?v=QRbvq5Ohvsw&t=499s
wordt dit mijn volgende doel man,341,344,wordt dit mijn volgende doel man,tQ3iQ8_Qb8A,https://www.youtube.com/watch?v=tQ3iQ8_Qb8A&t=341s
dingen anders hadden kunnen gaan,16290,16293,aantal dingen anders hadden kunnen gaan,QAjt9liE_a4,https://www.youtube.com/watch?v=QAjt9liE_a4&t=16290s
hij mag nergens naar binnen gaan,194,196,hij mag nergens naar binnen gaan,HRSxp95A36k,https://www.youtube.com/watch?v=HRSxp95A36k&t=194s
wil iemand daar iets over zeggen,106,109,wil iemand daar iets over zeggen,pkkiT6_XOAM,https://www.youtube.com/watch?v=pkkiT6_XOAM&t=106s
dus wij willen weten hoe kan dit,1163,1166,dus wij willen weten hoe kan dit,GEH__OtnnDU,https://www.youtube.com/watch?v=GEH__OtnnDU&t=1163s
hier moet iets aan gedaan worden,305,307,hier moet iets aan gedaan worden,m7rZgaUEgl0,https://www.youtube.com/watch?v=m7rZgaUEgl0&t=305s
nee hij staat uit nog o gelukkig,132,134,nee hij staat uit nog o gelukkig,oC2lalTIU5U,https://www.youtube.com/watch?v=oC2lalTIU5U&t=132s
hoe komt zij aan haar informatie,400,402,hoe komt zij aan haar informatie,jgdqXlImVFs,https://www.youtube.com/watch?v=jgdqXlImVFs&t=400s
wij vragen wil john komen praten,1962,1965,wij vragen wil john komen praten,cvSgupiizZ0,https://www.youtube.com/watch?v=cvSgupiizZ0&t=1962s
hoe denk jij hier eigenlijk over,747,749,hoe denk jij hier eigenlijk over,ojzu_Hq8mN8,https://www.youtube.com/watch?v=ojzu_Hq8mN8&t=747s
of daar meer informatie over wil,319,323,of daar meer informatie over wil,N6DYnvnS0Ng,https://www.youtube.com/watch?v=N6DYnvnS0Ng&t=319s
hoe komt zij aan haar informatie,429,431,hoe komt zij aan haar informatie,mRD6BmehmdY,https://www.youtube.com/watch?v=mRD6BmehmdY&t=429s
achter door voor door weer terug,4447,4450,achter door voor door weer terug,37RqLFakmo0,https://www.youtube.com/watch?v=37RqLFakmo0&t=4447s
nu zoals jullie zien liggen hier,344,350,nu zoals jullie zien liggen hier,ZSWiZ2VujEM,https://www.youtube.com/watch?v=ZSWiZ2VujEM&t=344s
mijn vader had precies hetzelfde,0,2,mijn vader had precies hetzelfde,_RT8nCexGdk,https://www.youtube.com/watch?v=_RT8nCexGdk&t=0s
kijken of alles goed blijft gaan,165,167,kijken of alles goed blijft gaan,c8x2GnaFMTA,https://www.youtube.com/watch?v=c8x2GnaFMTA&t=165s
jouw geld wordt dus minder waard,24,26,jouw geld wordt dus minder waard,iJlNN1iW1F4,https://www.youtube.com/watch?v=iJlNN1iW1F4&t=24s
mijn vrienden nu minder kan zien,278,281,mijn vrienden nu minder kan zien,9acjV0fyTpc,https://www.youtube.com/watch?v=9acjV0fyTpc&t=278s
daar had hij twee uur voor nodig,193,196,daar had hij twee uur voor nodig,sbSotn6ltNE,https://www.youtube.com/watch?v=sbSotn6ltNE&t=193s
graag gedaan ieder geval voor nu,1063,1066,graag gedaan ieder geval voor nu,A_389nSbVp4,https://www.youtube.com/watch?v=A_389nSbVp4&t=1063s
nog even snel iets moet regelen,421,422,nog even snel iets moet regelen,02MtK2r49UI,https://www.youtube.com/watch?v=02MtK2r49UI&t=421s
vandaag nee bestaat dit al lang,150,154,vandaag nee bestaat dit al lang,Du4gu40upNw,https://www.youtube.com/watch?v=Du4gu40upNw&t=150s
tot volgende week helemaal goed,815,819,tot volgende week helemaal goed doeg,PltmSE2Gjvg,https://www.youtube.com/watch?v=PltmSE2Gjvg&t=815s
hoeveel seconden doet ie erover,331,333,hoeveel seconden doet ie erover,9_IXESgVNzg,https://www.youtube.com/watch?v=9_IXESgVNzg&t=331s
wij gaan elkaar beter begrijpen,24,26,wij gaan elkaar beter begrijpen,sGlhsoxueew,https://www.youtube.com/watch?v=sGlhsoxueew&t=24s
zij hebben hun zaak goed gedaan,1053,1054,tim zij hebben hun zaak goed gedaan,VKtc99VYEf0,https://www.youtube.com/watch?v=VKtc99VYEf0&t=1053s
hebben jullie nog vragen verder,276,279,hebben jullie nog vragen verder,GpNF_H2a6gA,https://www.youtube.com/watch?v=GpNF_H2a6gA&t=276s
sorry geen goed woord voor over,290,293,sorry geen goed woord voor over,8ag4bTc6Phw,https://www.youtube.com/watch?v=8ag4bTc6Phw&t=290s
kijk daar gaat n nu naar binnen,508,509,kijk daar gaat n nu naar binnen,bBtqAqnjUJc,https://www.youtube.com/watch?v=bBtqAqnjUJc&t=508s
waar zij zich aan moeten houden,518,520,waar zij zich aan moeten houden,LgGiMKoCxlQ,https://www.youtube.com/watch?v=LgGiMKoCxlQ&t=518s
oh zie nog allemaal kleren hier,281,284,oh zie nog allemaal kleren hier,B00_eo8u6EU,https://www.youtube.com/watch?v=B00_eo8u6EU&t=281s
want dit laat gewoon licht door,250,252,want dit laat gewoon licht door,SvxyhGsxmzY,https://www.youtube.com/watch?v=SvxyhGsxmzY&t=250s
jawel helemaal alleen echt waar,292,295,jawel helemaal alleen echt waar,kRLm5pQi_xE,https://www.youtube.com/watch?v=kRLm5pQi_xE&t=292s
of weet jij iets hier meer over,122,125,of weet jij iets hier meer over,RnonPD87HxI,https://www.youtube.com/watch?v=RnonPD87HxI&t=122s
dit gaat recht naar boven toe h,1563,1565,dit gaat recht naar boven toe h,V2yVCi7fzsg,https://www.youtube.com/watch?v=V2yVCi7fzsg&t=1563s
hij heeft m gewoon dicht zitten,391,393,hij heeft m gewoon dicht zitten,30VEWrWtiqg,https://www.youtube.com/watch?v=30VEWrWtiqg&t=391s
zodat iemand weer naar huis kan,120,122,zodat iemand weer naar huis kan,K1JvWfHYEoM,https://www.youtube.com/watch?v=K1JvWfHYEoM&t=120s
naar beneden kunnen gaan vallen,100,102,naar beneden kunnen gaan vallen,_fkPqOU25BM,https://www.youtube.com/watch?v=_fkPqOU25BM&t=100s
stoppen jongens even serieus nu,26,30,janna stoppen jongens even serieus nu,RGKeSE7t5oY,https://www.youtube.com/watch?v=RGKeSE7t5oY&t=26s
even aan hem vragen volgens mij,76,78,even aan hem vragen volgens mij,1yRjXC2CgCw,https://www.youtube.com/watch?v=1yRjXC2CgCw&t=76s
vandaag begint onze eerste reis,15,18,vandaag begint onze eerste reis,FPKGi0t8Dlw,https://www.youtube.com/watch?v=FPKGi0t8Dlw&t=15s
mocht u daar vragen over hebben,65,68,mocht u daar vragen over hebben,YUV0myJ_kI4,https://www.youtube.com/watch?v=YUV0myJ_kI4&t=65s
mocht u daar vragen over hebben,98,100,mocht u daar vragen over hebben,ohj8yHCkzlY,https://www.youtube.com/watch?v=ohj8yHCkzlY&t=98s
man gedaan wordt om nog volgens,419,425,man gedaan wordt om nog volgens,EmxRrMXp3UY,https://www.youtube.com/watch?v=EmxRrMXp3UY&t=419s
zo jammer hij was zo mooi groot,64,67,ah zo jammer hij was zo mooi groot,oQoX6vkBEaQ,https://www.youtube.com/watch?v=oQoX6vkBEaQ&t=64s
kopen zo heeft deze persoon dus,268,272,dennis kopen zo heeft deze persoon dus,loL9z89lf28,https://www.youtube.com/watch?v=loL9z89lf28&t=268s
zou u kunnen open doen voor mij,506,509,zou u kunnen open doen voor mij,JwPfmMTxNIw,https://www.youtube.com/watch?v=JwPfmMTxNIw&t=506s
nodig hadden alles ging perfect,1018,1021,nodig hadden alles ging perfect,xXbzGydDvHk,https://www.youtube.com/watch?v=xXbzGydDvHk&t=1018s
door hoe hun lichaam eruit ziet,132,134,door hoe hun lichaam eruit ziet,PFoVpzQdnlU,https://www.youtube.com/watch?v=PFoVpzQdnlU&t=132s
dus tot volgende week voor deel,1367,1370,dus tot volgende week voor deel,MqSBJyEvPiA,https://www.youtube.com/watch?v=MqSBJyEvPiA&t=1367s
hij staat altijd voor mij klaar,130,132,hij staat altijd voor mij klaar,StAs39kvoPo,https://www.youtube.com/watch?v=StAs39kvoPo&t=130s
ok nummer n veel veel succes oh,909,914,ok nummer n veel veel succes oh my god,kO0Mob6QS4g,https://www.youtube.com/watch?v=kO0Mob6QS4g&t=909s
zorg goed voor jezelf slaap eet,144,148,zorg goed voor jezelf slaap eet gezond,YoHnTRbjWmI,https://www.youtube.com/watch?v=YoHnTRbjWmI&t=144s
kun jij gisteren nog herinneren,73,77,kun jij gisteren nog herinneren,QUTjogd2lOU,https://www.youtube.com/watch?v=QUTjogd2lOU&t=73s
zou dit misschien anders kunnen,76,78,zou dit misschien anders kunnen,3a_24yqwtCc,https://www.youtube.com/watch?v=3a_24yqwtCc&t=76s
